Mun_Code;Municipality;Comarca;Province;CCAA;Population_2024;Area_km2;Distance_km;Distance_class;Growth_2018_2021_pct;Growth_2021_2024_pct
09065;Campillo de Aranda;LA RIBERA;Burgos;Castilla y León;171.0;23.9;80.74;>60 km;4.32;1.18
44042;Blancas;CUENCA DEL JILOCA;Teruel;Aragón;134.0;73.77;81.12;>60 km;5.6;1.52
42006;Alconaba;CAMPO DE GOMARA;Soria;Castilla y León;199.0;52.41;81.56;>60 km;3.7;1.53
25202;Senterada;PALLARS JUSSA;Lleida;Cataluña/Catalunya;158.0;34.75;81.83;>60 km;7.91;5.33
44153;Monreal del Campo;CUENCA DEL JILOCA;Teruel;Aragón;2541.0;89.02;83.36;>60 km;3.66;0.75
09137;Fuentelcésped;LA RIBERA;Burgos;Castilla y León;273.0;22.41;83.56;>60 km;9.36;6.23
44179;Peñarroya de Tastavins;BAJO ARAGON;Teruel;Aragón;460.0;83.39;83.77;>60 km;2.51;2.22
44245;Valdeltormo;BAJO ARAGON;Teruel;Aragón;305.0;16.02;83.82;>60 km;5.02;4.1
17094;Llívia;CERDANYA;Girona;Cataluña/Catalunya;1560.0;13.03;83.94;>60 km;5.32;3.72
42095;Golmayo;SORIA;Soria;Castilla y León;3059.0;189.68;84.52;>60 km;10.75;7.56
25140;Montferrer i Castellbò;ALT URGELL;Lleida;Cataluña/Catalunya;1164.0;177.33;84.62;>60 km;0.65;7.68
42127;Nafría de Ucero;BURGO DE OSMA;Soria;Castilla y León;36.0;36.52;85.11;>60 km;6.45;9.09
19285;Torrubia;MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha;26.0;28.16;85.22;>60 km;4.55;13.04
42134;Ólvega;CAMPO DE GOMARA;Soria;Castilla y León;3838.0;98.71;85.28;>60 km;1.16;4.63
42153;Rello;ALMAZAN;Soria;Castilla y León;20.0;24.37;85.58;>60 km;7.14;33.33
10081;Gargüera;PLASENCIA;Cáceres;Extremadura;182.0;51.64;85.59;>60 km;39.06;2.25
44050;Calamocha;CUENCA DEL JILOCA;Teruel;Aragón;4542.0;316.54;86.09;>60 km;3.57;1.54
44037;Beceite;BAJO ARAGON;Teruel;Aragón;562.0;96.99;86.14;>60 km;0.55;3.31
37272;Saelices el Chico;CIUDAD RODRIGO;Salamanca;Castilla y León;173.0;45.62;86.41;>60 km;8.16;8.81
25173;El Pont de Suert;ALTA RIBAGORÇA;Lleida;Cataluña/Catalunya;2380.0;148.64;86.71;>60 km;5.19;2.1
50239;Santed;DAROCA;Zaragoza;Aragón;71.0;17.8;86.73;>60 km;4.92;10.94
42189;Ucero;BURGO DE OSMA;Soria;Castilla y León;91.0;17.11;86.98;>60 km;21.15;44.44
44178;Las Parras de Castellote;BAJO ARAGON;Teruel;Aragón;57.0;42.16;87.43;>60 km;5.66;1.79
10124;Mohedas de Granadilla;HERVAS;Cáceres;Extremadura;850.0;58.78;87.62;>60 km;2.66;0.12
44232;Torrijo del Campo;CUENCA DEL JILOCA;Teruel;Aragón;502.0;44.03;87.98;>60 km;5.15;6.81
44028;Argente;HOYA DE TERUEL;Teruel;Aragón;201.0;62.56;88.24;>60 km;0.51;1.01
44246;Valderrobres;BAJO ARAGON;Teruel;Aragón;2545.0;124.16;88.38;>60 km;2.89;3.58
10130;Navaconcejo;PLASENCIA;Cáceres;Extremadura;2044.0;51.43;88.88;>60 km;1.6;0.44
06034;Casas de Reina;LLERENA;Badajoz;Extremadura;207.0;49.84;89.27;>60 km;5.76;2.48
44108;La Fresneda;BAJO ARAGON;Teruel;Aragón;459.0;39.51;89.27;>60 km;3.16;0.44
10215;Villasbuenas de Gata;CORIA;Cáceres;Extremadura;510.0;46.9;89.45;>60 km;13.78;31.44
42132;Noviercas;CAMPO DE GOMARA;Soria;Castilla y León;172.0;91.51;89.7;>60 km;6.67;7.5
22200;Sahún;RIBARGORZA;Huesca;Aragón;319.0;73.45;90.13;>60 km;2.72;5.63
22084;Castejón de Sos;RIBARGORZA;Huesca;Aragón;868.0;31.59;90.22;>60 km;5.05;9.73
44087;Crivillén;SERRANIA DE MONTALBAN;Teruel;Aragón;91.0;42.03;92.06;>60 km;27.94;4.6
25208;Soriguera;PALLARS SOBIRA;Lleida;Cataluña/Catalunya;444.0;106.26;92.12;>60 km;8.02;3.02
10211;Villanueva de la Sierra;CORIA;Cáceres;Extremadura;493.0;43.67;92.72;>60 km;8.55;4.89
44005;Aguilar del Alfambra;MAESTRAZGO;Teruel;Aragón;82.0;39.05;92.89;>60 km;20.63;7.89
42144;Quintana Redonda;SORIA;Soria;Castilla y León;512.0;183.78;93.55;>60 km;1.64;3.23
44194;Ráfales;BAJO ARAGON;Teruel;Aragón;149.0;35.64;94.7;>60 km;0.7;3.47
25227;La Torre de Cabdella;PALLARS JUSSA;Lleida;Cataluña/Catalunya;785.0;165.56;96.0;>60 km;2.41;2.61
42003;Adradas;ALMAZAN;Soria;Castilla y León;58.0;67.42;97.12;>60 km;25.0;5.45
50129;Jaraba;CALATAYUD;Zaragoza;Aragón;295.0;42.78;97.48;>60 km;0.71;4.61
44238;Utrillas;SERRANIA DE MONTALBAN;Teruel;Aragón;3102.0;39.82;97.79;>60 km;1.11;3.3
44038;Belmonte de San José;BAJO ARAGON;Teruel;Aragón;135.0;33.99;98.4;>60 km;8.85;9.76
44182;Perales del Alfambra;HOYA DE TERUEL;Teruel;Aragón;271.0;104.23;98.51;>60 km;13.57;7.97
44085;Cosa;SERRANIA DE MONTALBAN;Teruel;Aragón;62.0;54.8;98.97;>60 km;5.77;12.73
25209;Sort;PALLARS SOBIRA;Lleida;Cataluña/Catalunya;2213.0;105.36;99.26;>60 km;0.79;1.47
22054;Benasque;RIBARGORZA;Huesca;Aragón;2362.0;233.61;100.02;>60 km;3.8;5.49
44063;Cañizar del Olivar;SERRANIA DE MONTALBAN;Teruel;Aragón;111.0;22.3;100.1;>60 km;7.14;5.71
44107;Foz-Calanda;BAJO ARAGON;Teruel;Aragón;281.0;37.89;101.17;>60 km;13.87;3.69
25043;La Vall de Boí;ALTA RIBAGORÇA;Lleida;Cataluña/Catalunya;1116.0;221.19;103.03;>60 km;3.72;5.28
50246;Sisamón;CALATAYUD;Zaragoza;Aragón;47.0;41.53;106.08;>60 km;6.45;42.42
50065;Cabolafuente;CALATAYUD;Zaragoza;Aragón;50.0;39.22;106.37;>60 km;53.12;2.04
44062;Cañada Vellida;SERRANIA DE MONTALBAN;Teruel;Aragón;38.0;23.3;106.43;>60 km;5.71;2.7
25082;Espot;PALLARS SOBIRA;Lleida;Cataluña/Catalunya;379.0;97.56;110.73;>60 km;3.98;3.55
25123;Lladorre;PALLARS SOBIRA;Lleida;Cataluña/Catalunya;254.0;147.29;115.23;>60 km;7.49;4.1
25086;Esterri d'Àneu;PALLARS SOBIRA;Lleida;Cataluña/Catalunya;921.0;8.57;116.09;>60 km;10.05;10.7
25059;Bossòst;VAL D'ARAN;Lleida;Cataluña/Catalunya;1141.0;27.9;117.06;>60 km;0.9;1.88
38014;Fuencaliente de la Palma;ISLA DE LA PALMA;Santa Cruz de Tenerife;Canarias;1900.0;55.96;117.41;>60 km;2.75;8.2
25247;Vilamòs;VAL D'ARAN;Lleida;Cataluña/Catalunya;175.0;15.41;118.44;>60 km;3.14;6.71
25121;Les;VAL D'ARAN;Lleida;Cataluña/Catalunya;1013.0;23.35;120.75;>60 km;1.26;4.87
07902;Es Migjorn Gran;MENORCA;Illes Balears;Illes Balears;1690.0;31.72;121.6;>60 km;9.49;12.67
38030;Puntallana;ISLA DE LA PALMA;Santa Cruz de Tenerife;Canarias;2699.0;35.09;121.95;>60 km;2.25;5.88
25024;Alt Àneu;PALLARS SOBIRA;Lleida;Cataluña/Catalunya;455.0;218.19;123.43;>60 km;5.91;5.81
25063;Canejan;VAL D'ARAN;Lleida;Cataluña/Catalunya;101.0;48.35;126.6;>60 km;5.95;13.48
38033;San Andrés y Sauces;ISLA DE LA PALMA;Santa Cruz de Tenerife;Canarias;4296.0;42.92;126.77;>60 km;2.46;1.97
38007;Barlovento;ISLA DE LA PALMA;Santa Cruz de Tenerife;Canarias;2014.0;43.54;130.65;>60 km;3.56;4.84
38901;El Pinar de El Hierro;ISLA DE HIERRO;Santa Cruz de Tenerife;Canarias;2010.0;82.85;137.24;>60 km;6.08;3.82
38016;Garafía;ISLA DE LA PALMA;Santa Cruz de Tenerife;Canarias;1983.0;102.71;137.59;>60 km;11.5;9.38
38013;Frontera;ISLA DE HIERRO;Santa Cruz de Tenerife;Canarias;4528.0;81.41;139.13;>60 km;6.47;5.84
38029;Puntagorda;ISLA DE LA PALMA;Santa Cruz de Tenerife;Canarias;2355.0;30.84;139.78;>60 km;7.77;5.42
46192;Petrés;SAGUNTO;València/Valencia;Comunitat Valenciana;1142.0;1.88;2.92;<=30 km;4.44;12.85
08115;Martorelles;VALLES ORIENTAL;Barcelona;Cataluña/Catalunya;4987.0;3.67;2.99;<=30 km;0.6;3.4
29027;Benamocarra;VELEZ MALAGA;Málaga;Andalucía;3115.0;5.73;3.17;<=30 km;1.03;2.81
06046;Esparragalejo;MERIDA;Badajoz;Extremadura;1494.0;16.76;3.19;<=30 km;1.03;1.36
46146;Xeresa;GANDIA;València/Valencia;Comunitat Valenciana;2341.0;16.94;3.33;<=30 km;5.17;3.77
18111;Jun;DE LA VEGA;Granada;Andalucía;4145.0;3.69;3.43;<=30 km;3.78;5.52
46058;Benifairó de les Valls;SAGUNTO;València/Valencia;Comunitat Valenciana;2318.0;4.35;3.81;<=30 km;4.61;2.2
29092;Totalán;VELEZ MALAGA;Málaga;Andalucía;776.0;9.2;3.92;<=30 km;1.4;7.03
49178;Roales;CAMPOS-PAN;Zamora;Castilla y León;1022.0;10.74;3.97;<=30 km;6.93;3.55
48904;Sondika;GRAN BILBAO;Bizkaia;País Vasco/Euskadi;4587.0;6.84;4.05;<=30 km;1.33;0.7
46211;el Real de Gandia;GANDIA;València/Valencia;Comunitat Valenciana;2670.0;6.08;4.18;<=30 km;6.51;4.66
46122;Faura;SAGUNTO;València/Valencia;Comunitat Valenciana;3671.0;1.64;4.53;<=30 km;0.45;3.03
46187;Palma de Gandía;GANDIA;València/Valencia;Comunitat Valenciana;1816.0;13.92;4.71;<=30 km;7.58;9.4
08061;Castellgalí;BAGES;Barcelona;Cataluña/Catalunya;2347.0;17.25;4.81;<=30 km;6.14;7.71
12901;les Alqueries/Alquerías del Niño Perdido;LA PLANA;Castelló/Castellón;Comunitat Valenciana;4563.0;13.0;4.86;<=30 km;1.77;0.53
48912;Alonsotegi;GRAN BILBAO;Bizkaia;País Vasco/Euskadi;3020.0;20.2;4.95;<=30 km;1.41;2.58
13064;Poblete;CAMPO DE CALATRAVA;Ciudad Real;Castilla-La Mancha;2940.0;27.92;5.05;<=30 km;7.31;6.56
08290;Ullastrell;VALLES OCCIDENTAL;Barcelona;Cataluña/Catalunya;2176.0;7.48;5.05;<=30 km;1.3;3.82
43042;Castellvell del Camp;BAIX CAMP;Tarragona;Cataluña/Catalunya;2995.0;5.18;5.08;<=30 km;0.17;4.25
29062;Iznate;VELEZ MALAGA;Málaga;Andalucía;947.0;7.46;5.21;<=30 km;5.68;3.84
46034;Almoines;GANDIA;València/Valencia;Comunitat Valenciana;2643.0;2.12;5.32;<=30 km;6.26;4.55
46103;Quartell;SAGUNTO;València/Valencia;Comunitat Valenciana;1657.0;3.18;5.46;<=30 km;5.06;1.04
46134;Gilet;SAGUNTO;València/Valencia;Comunitat Valenciana;3887.0;11.29;5.48;<=30 km;6.87;11.03
03080;Jacarilla;MERIDIONAL;Alacant/Alicante;Comunitat Valenciana;2122.0;12.21;5.48;<=30 km;2.22;4.53
47066;Fuensaldaña;CENTRO;Valladolid;Castilla y León;2137.0;25.09;5.52;<=30 km;21.71;7.06
17142;Quart;GIRONES;Girona;Cataluña/Catalunya;4099.0;38.27;5.57;<=30 km;5.93;6.3
08158;El Papiol;BAIX LLOBREGAT;Barcelona;Cataluña/Catalunya;4363.0;8.88;5.57;<=30 km;3.14;3.1
17215;Vilablareix;GIRONES;Girona;Cataluña/Catalunya;3772.0;6.17;5.67;<=30 km;15.63;16.96
49227;Valcabado;CAMPOS-PAN;Zamora;Castilla y León;415.0;10.08;5.72;<=30 km;12.46;4.53
22019;Alerre;HOYA DE HUESCA;Huesca;Aragón;225.0;8.94;5.77;<=30 km;3.48;8.17
46113;Daimús;GANDIA;València/Valencia;Comunitat Valenciana;3419.0;3.14;5.78;<=30 km;4.76;4.33
46055;Beniarjó;GANDIA;València/Valencia;Comunitat Valenciana;1907.0;2.77;5.91;<=30 km;1.95;7.13
05030;Berrocalejo de Aragona;AVILA;Ávila;Castilla y León;56.0;9.0;5.92;<=30 km;13.95;14.29
46052;Benavites;SAGUNTO;València/Valencia;Comunitat Valenciana;661.0;4.27;6.06;<=30 km;9.93;1.23
31101;Ezcabarte;NORD OCCIDENTAL;Navarra;Comunidad Foral de Navarra;1870.0;34.14;6.2;<=30 km;0.28;3.37
28002;Ajalvir;CAMPIÑA;Madrid;Comunidad de Madrid;4863.0;19.78;6.21;<=30 km;2.57;4.0
09073;Cardeñadijo;ARLANZON;Burgos;Castilla y León;1430.0;9.2;6.3;<=30 km;7.69;1.13
22228;Tierz;HOYA DE HUESCA;Huesca;Aragón;825.0;6.54;6.32;<=30 km;5.54;3.12
46065;Beniparrell;HUERTA DE VALENCIA;València/Valencia;Comunitat Valenciana;2091.0;3.62;6.37;<=30 km;4.82;3.31
46140;Guardamar de la Safor;GANDIA;València/Valencia;Comunitat Valenciana;607.0;1.09;6.44;<=30 km;11.41;10.97
28150;Torrejón de Velasco;SUR OCCIDENTAL;Madrid;Comunidad de Madrid;4893.0;52.16;6.44;<=30 km;6.89;6.51
46048;Bellreguard;GANDIA;València/Valencia;Comunitat Valenciana;4943.0;2.84;6.46;<=30 km;1.82;6.71
22195;Quicena;HOYA DE HUESCA;Huesca;Aragón;346.0;9.67;6.55;<=30 km;2.83;18.9
46023;Alfauir;GANDIA;València/Valencia;Comunitat Valenciana;489.0;6.22;6.6;<=30 km;6.14;4.71
17073;Fornells de la Selva;GIRONES;Girona;Cataluña/Catalunya;2781.0;11.82;6.63;<=30 km;1.93;3.0
29076;Ojén;CENTRO-SUR O GUADALORCE;Málaga;Andalucía;4682.0;85.6;6.7;<=30 km;12.75;16.38
08032;Caldes d'Estrac;MARESME;Barcelona;Cataluña/Catalunya;3259.0;0.8;6.71;<=30 km;8.32;5.23
46061;Beniflá;GANDIA;València/Valencia;Comunitat Valenciana;502.0;0.63;6.75;<=30 km;1.76;8.42
43103;Perafort;TARRAGONES;Tarragona;Cataluña/Catalunya;1308.0;9.66;6.76;<=30 km;0.79;2.59
03109;Rafal;MERIDIONAL;Alacant/Alicante;Comunitat Valenciana;4900.0;1.56;6.77;<=30 km;4.05;6.59
40216;Valverde del Majano;CUELLAR;Segovia;Castilla y León;1126.0;30.98;6.77;<=30 km;1.46;1.26
09301;Quintanilla Vivar;ARLANZON;Burgos;Castilla y León;885.0;13.37;6.84;<=30 km;8.59;1.49
48905;Zamudio;GRAN BILBAO;Bizkaia;País Vasco/Euskadi;3314.0;18.15;6.85;<=30 km;1.27;1.13
08058;Castellet i la Gornal;ALT PENEDÉS;Barcelona;Cataluña/Catalunya;2674.0;47.28;6.86;<=30 km;9.12;9.05
17169;Sant Julià de Ramis;GIRONES;Girona;Cataluña/Catalunya;3644.0;18.8;6.86;<=30 km;4.36;0.89
46208;Rafelcofer;GANDIA;València/Valencia;Comunitat Valenciana;1374.0;2.03;6.86;<=30 km;0.52;0.66
22156;Monflorite-Lascasas;HOYA DE HUESCA;Huesca;Aragón;490.0;28.97;6.89;<=30 km;7.2;13.43
45050;Ciruelos;LA MANCHA;Toledo;Castilla-La Mancha;679.0;22.84;6.93;<=30 km;15.79;10.23
46010;Albalat dels Tarongers;SAGUNTO;València/Valencia;Comunitat Valenciana;1516.0;21.36;6.96;<=30 km;10.15;14.5
37023;Aldeatejada;SALAMANCA;Salamanca;Castilla y León;2587.0;31.44;6.96;<=30 km;15.99;12.14
08182;El Pont de Vilomara i Rocafort;BAGES;Barcelona;Cataluña/Catalunya;4140.0;27.55;7.03;<=30 km;5.66;3.09
32002;Amoeiro;ORENSE;Ourense;Galicia;2399.0;39.81;7.04;<=30 km;3.0;2.83
47217;Villanubla;CENTRO;Valladolid;Castilla y León;2915.0;45.65;7.12;<=30 km;5.05;3.08
09434;Villagonzalo Pedernales;ARLANZON;Burgos;Castilla y León;1882.0;13.81;7.12;<=30 km;3.81;1.57
22047;Banastás;HOYA DE HUESCA;Huesca;Aragón;328.0;4.66;7.15;<=30 km;11.99;0.31
25189;Rosselló;SEGRIA;Lleida;Cataluña/Catalunya;3353.0;9.99;7.15;<=30 km;1.79;5.24
25228;Torrefarrera;SEGRIA;Lleida;Cataluña/Catalunya;4861.0;23.49;7.21;<=30 km;1.56;3.38
08098;Sant Salvador de Guardiola;BAGES;Barcelona;Cataluña/Catalunya;3476.0;37.23;7.24;<=30 km;2.37;7.18
45021;Borox;SAGRA-TOLEDO;Toledo;Castilla-La Mancha;4250.0;60.01;7.29;<=30 km;7.42;6.76
43109;La Pobla de Mafumet;TARRAGONES;Tarragona;Cataluña/Catalunya;4115.0;6.14;7.33;<=30 km;3.39;2.24
08153;Òrrius;MARESME;Barcelona;Cataluña/Catalunya;805.0;5.55;7.39;<=30 km;6.71;3.34
09439;Villalbilla de Burgos;ARLANZON;Burgos;Castilla y León;1514.0;14.44;7.5;<=30 km;3.41;4.13
17163;Sant Gregori;GIRONES;Girona;Cataluña/Catalunya;4243.0;49.16;7.52;<=30 km;7.27;5.76
32026;Coles;ORENSE;Ourense;Galicia;3172.0;38.23;7.53;<=30 km;2.49;1.5
09372;Sotragero;ARLANZON;Burgos;Castilla y León;301.0;5.49;7.57;<=30 km;7.84;4.15
08296;Vallromanes;VALLES ORIENTAL;Barcelona;Cataluña/Catalunya;2742.0;10.66;7.61;<=30 km;2.53;5.71
48053;Laukiz;MUNGUIA;Bizkaia;País Vasco/Euskadi;1245.0;8.1;7.63;<=30 km;3.86;0.65
46168;Miramar;GANDIA;València/Valencia;Comunitat Valenciana;3020.0;2.55;7.65;<=30 km;5.43;10.22
31109;Galar;CUENCA PAMPLONA;Navarra;Comunidad Foral de Navarra;2400.0;41.16;7.66;<=30 km;2.76;5.54
34079;Grijota;CAMPOS;Palencia;Castilla y León;2789.0;28.52;7.69;<=30 km;10.0;11.74
38052;Vilaflor de Chasna;SUR DE TENERIFE;Santa Cruz de Tenerife;Canarias;1871.0;56.26;7.73;<=30 km;8.75;4.58
46037;l'Alqueria de la Comtessa;GANDIA;València/Valencia;Comunitat Valenciana;1544.0;2.15;7.74;<=30 km;4.44;4.25
43178;Vinyols i els Arcs;BAIX CAMP;Tarragona;Cataluña/Catalunya;2400.0;10.94;7.8;<=30 km;11.09;9.44
37032;Arapiles;SALAMANCA;Salamanca;Castilla y León;739.0;25.26;7.87;<=30 km;3.88;10.46
24105;Onzonilla;ESLA-CAMPOS;León;Castilla y León;1942.0;21.78;7.88;<=30 km;1.2;4.58
26006;Alberite;RIOJA MEDIA;La Rioja;La Rioja;2674.0;20.22;7.88;<=30 km;3.49;6.2
19105;Chiloeches;CAMPIÑA;Guadalajara;Castilla-La Mancha;4067.0;45.33;7.9;<=30 km;8.24;7.11
18095;Güevéjar;DE LA VEGA;Granada;Andalucía;2660.0;9.74;8.01;<=30 km;4.6;0.08
46198;Potries;GANDIA;València/Valencia;Comunitat Valenciana;1104.0;3.07;8.02;<=30 km;5.03;3.66
43126;La Riera de Gaià;TARRAGONES;Tarragona;Cataluña/Catalunya;1807.0;8.79;8.09;<=30 km;2.12;4.03
17002;Aiguaviva;GIRONES;Girona;Cataluña/Catalunya;802.0;14.04;8.2;<=30 km;2.87;1.65
45052;Cobisa;SAGRA-TOLEDO;Toledo;Castilla-La Mancha;4500.0;14.79;8.21;<=30 km;2.53;2.81
46120;Estivella;SAGUNTO;València/Valencia;Comunitat Valenciana;1631.0;20.93;8.23;<=30 km;4.12;9.39
18157;Pinos Genil;DE LA VEGA;Granada;Andalucía;1638.0;13.98;8.25;<=30 km;4.76;7.91
34217;Villalobón;CAMPOS;Palencia;Castilla y León;1900.0;18.99;8.35;<=30 km;7.02;7.47
29019;Arenas;VELEZ MALAGA;Málaga;Andalucía;1259.0;26.55;8.37;<=30 km;0.34;6.6
48009;Arrankudiaga-Zollo;ARRATIA-NERVION;Bizkaia;País Vasco/Euskadi;1007.0;22.68;8.38;<=30 km;1.96;1.82
18184;Vélez de Benaudalla;LA COSTA;Granada;Andalucía;3054.0;79.05;8.38;<=30 km;1.85;4.48
43081;Maspujols;BAIX CAMP;Tarragona;Cataluña/Catalunya;889.0;3.61;8.43;<=30 km;3.38;7.63
28012;Anchuelo;CAMPIÑA;Madrid;Comunidad de Madrid;1392.0;21.59;8.47;<=30 km;6.84;2.43
28036;Casarrubuelos;SUR OCCIDENTAL;Madrid;Comunidad de Madrid;4211.0;5.34;8.51;<=30 km;6.26;6.91
46260;Vinalesa;HUERTA DE VALENCIA;València/Valencia;Comunitat Valenciana;3531.0;1.53;8.55;<=30 km;2.1;2.32
43144;La Secuita;TARRAGONES;Tarragona;Cataluña/Catalunya;1828.0;17.87;8.62;<=30 km;1.83;5.79
25053;Benavent de Segrià;SEGRIA;Lleida;Cataluña/Catalunya;1578.0;7.57;8.62;<=30 km;4.43;2.94
03116;Salinas;VINALOPO;Alacant/Alicante;Comunitat Valenciana;1775.0;61.71;8.63;<=30 km;3.6;8.1
46074;Bonrepòs i Mirambell;HUERTA DE VALENCIA;València/Valencia;Comunitat Valenciana;4048.0;1.06;8.64;<=30 km;3.7;7.09
24175;Valdefresno;TIERRAS DE LEON;León;Castilla y León;2335.0;102.5;8.7;<=30 km;1.42;5.75
41028;Castilleja de Guzmán;EL ALJARAFE;Sevilla;Andalucía;2863.0;2.04;8.73;<=30 km;1.2;0.1
46195;Piles;GANDIA;València/Valencia;Comunitat Valenciana;3195.0;3.91;8.79;<=30 km;2.01;16.52
45132;Pepino;TALAVERA;Toledo;Castilla-La Mancha;3259.0;45.41;8.83;<=30 km;5.26;6.5
43095;El Morell;TARRAGONES;Tarragona;Cataluña/Catalunya;3878.0;5.95;8.84;<=30 km;2.27;3.91
43007;L'Aleixar;BAIX CAMP;Tarragona;Cataluña/Catalunya;962.0;26.2;8.86;<=30 km;5.56;5.48
16040;Buenache de la Sierra;SERRANIA MEDIA;Cuenca;Castilla-La Mancha;109.0;57.64;8.91;<=30 km;16.67;3.81
46127;la Font d'en Carròs;GANDIA;València/Valencia;Comunitat Valenciana;3938.0;9.91;8.97;<=30 km;0.08;3.82
46033;Almiserà;GANDIA;València/Valencia;Comunitat Valenciana;285.0;7.47;8.97;<=30 km;2.33;7.95
18070;Dúdar;DE LA VEGA;Granada;Andalucía;373.0;8.36;8.98;<=30 km;13.12;3.04
46046;Barx;GANDIA;València/Valencia;Comunitat Valenciana;1498.0;16.11;9.01;<=30 km;10.17;10.64
45097;Mejorada;TALAVERA;Toledo;Castilla-La Mancha;1385.0;46.17;9.03;<=30 km;2.21;7.12
40901;Ortigosa del Monte;SEGOVIA;Segovia;Castilla y León;587.0;15.41;9.07;<=30 km;2.11;1.21
48081;Lezama;GRAN BILBAO;Bizkaia;País Vasco/Euskadi;2459.0;16.28;9.08;<=30 km;1.03;0.2
31076;Cizur;CUENCA PAMPLONA;Navarra;Comunidad Foral de Navarra;3940.0;52.48;9.08;<=30 km;1.04;1.29
04074;Pechina;CAMPO NIJAR Y BAJO ANDARAX;Almería;Andalucía;4463.0;46.02;9.08;<=30 km;3.11;7.72
19286;Tórtola de Henares;CAMPIÑA;Guadalajara;Castilla-La Mancha;1384.0;26.75;9.12;<=30 km;22.53;11.61
09332;Saldaña de Burgos;ARLANZON;Burgos;Castilla y León;201.0;8.14;9.15;<=30 km;11.83;6.35
31251;Viana;TIERRA ESTELLA;Navarra;Comunidad Foral de Navarra;4413.0;78.9;9.16;<=30 km;4.45;1.66
28147;Titulcia;VEGAS;Madrid;Comunidad de Madrid;1387.0;10.12;9.22;<=30 km;4.29;1.99
43031;Les Borges del Camp;BAIX CAMP;Tarragona;Cataluña/Catalunya;2260.0;8.35;9.24;<=30 km;1.15;7.41
31905;Beriáin;TIERRA ESTELLA;Navarra;Comunidad Foral de Navarra;4197.0;5.42;9.27;<=30 km;4.85;1.57
08145;Olèrdola;ALT PENEDÉS;Barcelona;Cataluña/Catalunya;3946.0;30.08;9.29;<=30 km;6.54;2.57
09086;Castrillo del Val;ARLANZON;Burgos;Castilla y León;823.0;22.53;9.33;<=30 km;2.78;1.11
17025;Bordils;GIRONES;Girona;Cataluña/Catalunya;1804.0;7.03;9.34;<=30 km;5.58;0.45
39019;Castañeda;COSTERA;Cantabria;Cantabria;3252.0;19.2;9.35;<=30 km;7.83;7.36
26059;Entrena;RIOJA MEDIA;La Rioja;La Rioja;1635.0;21.02;9.35;<=30 km;6.19;1.36
08178;Rajadell;BAGES;Barcelona;Cataluña/Catalunya;594.0;45.82;9.4;<=30 km;1.86;8.2
08053;Castellbell i el Vilar;BAGES;Barcelona;Cataluña/Catalunya;4138.0;28.55;9.4;<=30 km;7.06;7.4
37278;San Cristóbal de la Cuesta;SALAMANCA;Salamanca;Castilla y León;1143.0;9.95;9.43;<=30 km;1.38;11.08
43166;Vilallonga del Camp;TARRAGONES;Tarragona;Cataluña/Catalunya;2451.0;9.15;9.44;<=30 km;1.97;2.77
40101;Hontanares de Eresma;SEGOVIA;Segovia;Castilla y León;1662.0;6.13;9.46;<=30 km;6.98;10.65
29009;Almáchar;VELEZ MALAGA;Málaga;Andalucía;1927.0;14.39;9.47;<=30 km;2.28;4.56
08038;Callús;BAGES;Barcelona;Cataluña/Catalunya;2145.0;12.43;9.49;<=30 km;0.14;2.24
25251;Vilanova de Segrià;SEGRIA;Lleida;Cataluña/Catalunya;1065.0;8.49;9.52;<=30 km;5.82;6.5
19230;Quer;CAMPIÑA;Guadalajara;Castilla-La Mancha;1045.0;14.31;9.58;<=30 km;18.38;13.46
40906;San Cristóbal de Segovia;SEGOVIA;Segovia;Castilla y León;3153.0;6.34;9.6;<=30 km;2.68;1.64
29026;Benamargosa;VELEZ MALAGA;Málaga;Andalucía;1552.0;12.11;9.64;<=30 km;2.61;1.11
22248;Vicién;HOYA DE HUESCA;Huesca;Aragón;137.0;13.76;9.68;<=30 km;5.17;12.3
08306;Vilalba Sasserra;VALLES ORIENTAL;Barcelona;Cataluña/Catalunya;780.0;5.87;9.69;<=30 km;10.17;2.9
09326;Rubena;ARLANZON;Burgos;Castilla y León;217.0;9.76;9.73;<=30 km;5.46;12.44
09458;Villariezo;ARLANZON;Burgos;Castilla y León;719.0;10.23;9.74;<=30 km;7.14;4.2
05061;La Colilla;AVILA;Ávila;Castilla y León;375.0;10.8;9.75;<=30 km;3.65;9.97
43033;Botarell;BAIX CAMP;Tarragona;Cataluña/Catalunya;1174.0;11.98;9.76;<=30 km;2.24;7.31
09072;Carcedo de Burgos;ARLANZON;Burgos;Castilla y León;484.0;25.66;9.76;<=30 km;9.0;8.04
34098;Magaz de Pisuerga;EL CERRATO;Palencia;Castilla y León;1031.0;27.83;9.8;<=30 km;3.12;0.68
03074;Granja de Rocamora;MERIDIONAL;Alacant/Alicante;Comunitat Valenciana;2739.0;7.17;9.81;<=30 km;4.82;4.98
18124;Lújar;LA COSTA;Granada;Andalucía;487.0;36.83;9.83;<=30 km;3.03;2.31
09221;Modúbar de la Emparedada;ARLANZON;Burgos;Castilla y León;769.0;11.74;9.84;<=30 km;14.8;0.13
