Mun_Code;Municipality;Population_2024;Distance_to_50k_city_km;Distance_class;Var_2011_2017_pct;Var_2018_2021_pct;Var_2021_2024_pct;Municipality_size;Comarca;Province;CCAA
40003;Adrados;123,0;52,12;30-60 km;-12,66;-10,07;-1,6;<1,000 (very small rural);CUELLAR;Segovia;Castilla y León
16141;Olmeda del Rey;123,0;42,57;30-60 km;-16,46;-2,26;-5,38;<1,000 (very small rural);SERRANIA MEDIA;Cuenca;Castilla-La Mancha
09387;Torregalindo;123,0;81,44;>60 km;-6,99;-4,76;2,5;<1,000 (very small rural);LA RIBERA;Burgos;Castilla y León
43141;Pontils;123,0;36,75;30-60 km;-11,94;21,05;-10,87;<1,000 (very small rural);CONCA DE BARBERA;Tarragona;Cataluña/Catalunya
42018;Almaluez;124,0;104,9;>60 km;-22,11;-10,79;0,0;<1,000 (very small rural);ARCOS DE JALON;Soria;Castilla y León
19184;Millana;124,0;53,0;30-60 km;-27,15;5,88;14,81;<1,000 (very small rural);ALCARRIA BAJA;Guadalajara;Castilla-La Mancha
44021;Allepuz;124,0;77,52;>60 km;0,0;1,59;-3,12;<1,000 (very small rural);MAESTRAZGO;Teruel;Aragón
31039;Artazu;124,0;21,07;<=30 km;-3,31;-0,85;5,98;<1,000 (very small rural);CUENCA PAMPLONA;Navarra;Comunidad Foral de Navarra
50141;Lituénigo;124,0;72,1;>60 km;-5,56;-6,3;4,2;<1,000 (very small rural);BORJA;Zaragoza;Aragón
37236;Pedrosillo de Alba;124,0;28,53;<=30 km;-8,07;-11,97;-0,8;<1,000 (very small rural);ALBA DE TORMES;Salamanca;Castilla y León
20037;Gaintza;124,0;29,23;<=30 km;-2,31;-2,33;-1,59;<1,000 (very small rural);GOIERRI;Gipuzkoa;País Vasco/Euskadi
40130;Montejo de la Vega de la Serrezuela;124,0;85,62;>60 km;-5,62;-4,73;-12,06;<1,000 (very small rural);SEPULVEDA;Segovia;Castilla y León
26063;Fonzaleche;124,0;38,74;30-60 km;-10,67;8,96;-15,07;<1,000 (very small rural);RIOJA ALTA;La Rioja;La Rioja
50237;Santa Cruz de Moncayo;124,0;72,48;>60 km;-6,92;7,2;-7,46;<1,000 (very small rural);BORJA;Zaragoza;Aragón
49216;Tapioles;124,0;45,25;30-60 km;-13,51;-12,03;-10,79;<1,000 (very small rural);CAMPOS-PAN;Zamora;Castilla y León
02013;Balsa de Ves;124,0;61,74;>60 km;-36,15;-14,0;-3,88;<1,000 (very small rural);MANCHUELA;Albacete;Castilla-La Mancha
16131;Monteagudo de las Salinas;124,0;44,38;30-60 km;-31,43;8,18;4,2;<1,000 (very small rural);SERRANIA MEDIA;Cuenca;Castilla-La Mancha
37154;Guadramiro;124,0;68,87;>60 km;-9,52;-8,28;-6,77;<1,000 (very small rural);VITIGUDINO;Salamanca;Castilla y León
49005;Alfaraz de Sayago;124,0;35,19;30-60 km;-19,53;5,38;-9,49;<1,000 (very small rural);SAYAGO;Zamora;Castilla y León
34070;Espinosa de Cerrato;124,0;49,41;30-60 km;-18,56;-10,07;-7,46;<1,000 (very small rural);EL CERRATO;Palencia;Castilla y León
10028;Berrocalejo;124,0;45,44;30-60 km;-27,66;12,09;21,57;<1,000 (very small rural);NAVALMORAL DE LA MATA;Cáceres;Extremadura
26128;Sajazarra;125,0;35,95;30-60 km;-5,11;-0,77;-3,1;<1,000 (very small rural);RIOJA ALTA;La Rioja;La Rioja
05194;Riocabado;125,0;23,47;<=30 km;-14,2;-10,27;-4,58;<1,000 (very small rural);AREVALO-MADRIGAL;Ávila;Castilla y León
16240;Vellisca;125,0;57,96;30-60 km;-26,62;12,0;11,61;<1,000 (very small rural);ALCARRIA;Cuenca;Castilla-La Mancha
25218;Tarrés;125,0;32,3;30-60 km;-8,33;6,06;19,05;<1,000 (very small rural);GARRIGUES;Lleida;Cataluña/Catalunya
10145;Piedras Albas;125,0;62,4;>60 km;-14,89;-8,05;-8,76;<1,000 (very small rural);BROZAS;Cáceres;Extremadura
37115;Dios le Guarde;125,0;64,52;>60 km;-16,46;-7,87;6,84;<1,000 (very small rural);CIUDAD RODRIGO;Salamanca;Castilla y León
49220;La Torre del Valle;125,0;56,05;30-60 km;-9,52;-5,48;-9,42;<1,000 (very small rural);BENAVENTE Y LOS VALLES;Zamora;Castilla y León
50276;Valpalmas;126,0;34,95;30-60 km;-17,68;-4,93;-6,67;<1,000 (very small rural);EGEA DE LOS CABALLEROS;Zaragoza;Aragón
22029;Antillón;126,0;24,26;<=30 km;5,48;-8,05;-8,03;<1,000 (very small rural);HOYA DE HUESCA;Huesca;Aragón
02028;Cotillas;126,0;79,43;>60 km;-19,25;4,69;-5,97;<1,000 (very small rural);SIERRA ALCARAZ;Albacete;Castilla-La Mancha
12025;Benafigos;126,0;33,29;30-60 km;-8,07;-2,68;-13,1;<1,000 (very small rural);LLANOS CENTRALES;Castelló/Castellón;Comunitat Valenciana
24081;Gusendos de los Oteros;126,0;26,16;<=30 km;-8,0;-0,78;-0,79;<1,000 (very small rural);ESLA-CAMPOS;León;Castilla y León
31141;Lapoblación;126,0;15,17;<=30 km;-19,35;5,88;0,0;<1,000 (very small rural);TIERRA ESTELLA;Navarra;Comunidad Foral de Navarra
25089;Farrera;127,0;95,48;>60 km;-13,57;-4,92;9,48;<1,000 (very small rural);PALLARS SOBIRA;Lleida;Cataluña/Catalunya
06114;Risco;127,0;99,26;>60 km;-7,41;-7,8;-2,31;<1,000 (very small rural);PUEBLA ALCOCER;Badajoz;Extremadura
37199;Monsagro;127,0;69,68;>60 km;-15,57;-4,93;-5,93;<1,000 (very small rural);CIUDAD RODRIGO;Salamanca;Castilla y León
42145;Quintanas de Gormaz;127,0;98,53;>60 km;-5,16;-8,44;-9,93;<1,000 (very small rural);SORIA;Soria;Castilla y León
49267;Villardondiego;127,0;34,86;30-60 km;-20,83;-2,88;25,74;<1,000 (very small rural);CAMPOS-PAN;Zamora;Castilla y León
49078;Friera de Valverde;127,0;43,05;30-60 km;-25,66;-11,25;-10,56;<1,000 (very small rural);BENAVENTE Y LOS VALLES;Zamora;Castilla y León
26132;San Román de Cameros;127,0;26,47;<=30 km;-17,16;-7,75;-3,05;<1,000 (very small rural);SIERRA RIOJA MEDIA;La Rioja;La Rioja
12118;Torrechiva;127,0;26,82;<=30 km;-24,51;25,68;36,56;<1,000 (very small rural);PALANCIA;Castelló/Castellón;Comunitat Valenciana
44053;Camañas;127,0;85,36;>60 km;3,2;12,9;-9,29;<1,000 (very small rural);HOYA DE TERUEL;Teruel;Aragón
05177;Pajares de Adaja;127,0;28,5;<=30 km;-17,87;-11,04;-7,3;<1,000 (very small rural);AREVALO-MADRIGAL;Ávila;Castilla y León
25196;Sant Esteve de la Sarga;127,0;51,96;30-60 km;-5,8;-5,43;4,1;<1,000 (very small rural);PALLARS JUSSA;Lleida;Cataluña/Catalunya
16274;Víllora;127,0;60,95;>60 km;-24,24;-6,25;5,83;<1,000 (very small rural);SERRANIA BAJA;Cuenca;Castilla-La Mancha
50275;Valmadrid;127,0;25,95;<=30 km;16,98;-12,5;29,59;<1,000 (very small rural);ZARAGOZA;Zaragoza;Aragón
49061;Entrala;127,0;9,35;<=30 km;0,0;-5,77;-13,61;<1,000 (very small rural);DUERO BAJO;Zamora;Castilla y León
19013;Alcoroches;127,0;51,11;30-60 km;-21,69;2,4;-0,78;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
42081;Espejón;128,0;65,94;>60 km;-12,06;-12,5;-12,93;<1,000 (very small rural);BURGO DE OSMA;Soria;Castilla y León
47046;Castroponce;128,0;52,58;30-60 km;-9,94;0,68;-13,51;<1,000 (very small rural);TIERRA DE CAMPOS;Valladolid;Castilla y León
34060;Cobos de Cerrato;128,0;44,52;30-60 km;-10,13;-5,76;-2,29;<1,000 (very small rural);EL CERRATO;Palencia;Castilla y León
24129;Reyero;128,0;50,73;30-60 km;-3,85;6,5;-2,29;<1,000 (very small rural);LA MONTAÑA DE RIAÑO;León;Castilla y León
22011;Albero Alto;128,0;11,08;<=30 km;-14,93;12,38;8,47;<1,000 (very small rural);HOYA DE HUESCA;Huesca;Aragón
16049;El Cañavate;128,0;75,11;>60 km;-6,1;-7,28;-8,57;<1,000 (very small rural);MANCHA ALTA;Cuenca;Castilla-La Mancha
37337;Valderrodrigo;128,0;71,56;>60 km;-4,97;-10,53;-5,88;<1,000 (very small rural);VITIGUDINO;Salamanca;Castilla y León
09395;Tubilla del Agua;128,0;42,01;30-60 km;-18,44;5,97;-9,86;<1,000 (very small rural);PARAMOS;Burgos;Castilla y León
16142;Olmedilla de Alarcón;128,0;65,83;>60 km;3,25;-5,96;-9,86;<1,000 (very small rural);MANCHUELA;Cuenca;Castilla-La Mancha
04009;Alcudia de Monteagud;128,0;40,48;30-60 km;-8,07;-4,44;-0,78;<1,000 (very small rural);CAMPO TABERNAS;Almería;Andalucía
49111;Manzanal del Barco;128,0;17,02;<=30 km;-16,67;3,17;-1,54;<1,000 (very small rural);ALISTE;Zamora;Castilla y León
43173;La Vilella Alta;128,0;29,9;<=30 km;-9,29;-0,76;-2,29;<1,000 (very small rural);PRIORAT;Tarragona;Cataluña/Catalunya
31212;Sada;128,0;34,13;30-60 km;-22,56;-5,56;-5,88;<1,000 (very small rural);NAVARRA MEDIA;Navarra;Comunidad Foral de Navarra
09173;Huerta de Arriba;128,0;57,88;30-60 km;-3,7;-3,76;0,0;<1,000 (very small rural);DEMANDA;Burgos;Castilla y León
34063;Cordovilla la Real;129,0;29,87;<=30 km;-30,88;5,38;31,63;<1,000 (very small rural);EL CERRATO;Palencia;Castilla y León
05175;El Oso;129,0;23,44;<=30 km;-17,92;-13,37;-13,42;<1,000 (very small rural);AREVALO-MADRIGAL;Ávila;Castilla y León
16034;Belmontejo;129,0;51,93;30-60 km;-17,35;-13,33;-9,79;<1,000 (very small rural);MANCHA ALTA;Cuenca;Castilla-La Mancha
43015;Arbolí;129,0;17,0;<=30 km;7,89;8,62;2,38;<1,000 (very small rural);BAIX CAMP;Tarragona;Cataluña/Catalunya
22020;Alfántega;129,0;41,81;30-60 km;3,85;4,72;-3,01;<1,000 (very small rural);LA LITERA;Huesca;Aragón
45129;Paredes de Escalona;129,0;45,19;30-60 km;-20,37;-7,56;17,27;<1,000 (very small rural);TORRIJOS;Toledo;Castilla-La Mancha
37055;Bogajo;129,0;71,92;>60 km;-8,44;-2,19;-3,73;<1,000 (very small rural);VITIGUDINO;Salamanca;Castilla y León
43017;L'Argentera;129,0;18,33;<=30 km;-15,09;-2,33;2,38;<1,000 (very small rural);BAIX CAMP;Tarragona;Cataluña/Catalunya
26041;Cárdenas;129,0;27,57;<=30 km;-17,03;-8,84;-3,73;<1,000 (very small rural);RIOJA ALTA;La Rioja;La Rioja
09329;Salas de Bureba;129,0;41,83;30-60 km;-8,22;3,05;-4,44;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
31052;Belascoáin;129,0;16,29;<=30 km;-3,15;-6,4;10,26;<1,000 (very small rural);CUENCA PAMPLONA;Navarra;Comunidad Foral de Navarra
16024;Arguisuelas;129,0;43,76;30-60 km;1,32;-8,16;-4,44;<1,000 (very small rural);SERRANIA BAJA;Cuenca;Castilla-La Mancha
20020;Beizama;130,0;25,66;<=30 km;-10,44;-4,64;-9,72;<1,000 (very small rural);UROLA COSTA;Gipuzkoa;País Vasco/Euskadi
16110;Huerta de la Obispalía;130,0;48,54;30-60 km;13,56;1,61;3,17;<1,000 (very small rural);MANCHA ALTA;Cuenca;Castilla-La Mancha
42155;Retortillo de Soria;130,0;77,62;>60 km;-22,48;-1,84;-18,75;<1,000 (very small rural);BURGO DE OSMA;Soria;Castilla y León
44235;Tramacastilla;130,0;43,42;30-60 km;-9,32;-0,94;23,81;<1,000 (very small rural);SERRANIA DE ALBARRACIN;Teruel;Aragón
34019;Autillo de Campos;130,0;26,34;<=30 km;-11,11;0,76;-1,52;<1,000 (very small rural);CAMPOS;Palencia;Castilla y León
47096;Morales de Campos;130,0;39,71;30-60 km;-13,04;-0,7;-7,8;<1,000 (very small rural);TIERRA DE CAMPOS;Valladolid;Castilla y León
44163;Noguera de Albarracín;130,0;42,24;30-60 km;-9,46;6,77;-8,45;<1,000 (very small rural);SERRANIA DE ALBARRACIN;Teruel;Aragón
16101;El Hito;130,0;73,8;>60 km;-14,92;11,97;-18,24;<1,000 (very small rural);MANCHA ALTA;Cuenca;Castilla-La Mancha
16067;Castejón;130,0;51,03;30-60 km;-11,23;-21,29;6,56;<1,000 (very small rural);ALCARRIA;Cuenca;Castilla-La Mancha
50180;Mozota;130,0;24,76;<=30 km;20,35;-4,62;4,84;<1,000 (very small rural);ZARAGOZA;Zaragoza;Aragón
26174;Villarta-Quintana;130,0;50,1;30-60 km;-13,25;-2,86;-4,41;<1,000 (very small rural);RIOJA ALTA;La Rioja;La Rioja
16094;Gascueña;130,0;47,07;30-60 km;-20,66;-3,9;-12,16;<1,000 (very small rural);ALCARRIA;Cuenca;Castilla-La Mancha
22094;Chalamera;131,0;35,84;30-60 km;-9,02;5,56;14,91;<1,000 (very small rural);BAJO CINCA;Huesca;Aragón
46252;Vallanca;131,0;56,98;30-60 km;-23,08;7,94;-3,68;<1,000 (very small rural);RINCON DE ADEMUZ;València/Valencia;Comunitat Valenciana
37072;Calzada de Don Diego;131,0;19,84;<=30 km;-14,57;-8,07;-11,49;<1,000 (very small rural);SALAMANCA;Salamanca;Castilla y León
12002;Aín;131,0;19,3;<=30 km;-8,51;8,0;-2,96;<1,000 (very small rural);PALANCIA;Castelló/Castellón;Comunitat Valenciana
31160;Luquin;131,0;29,02;<=30 km;-7,25;1,54;-0,76;<1,000 (very small rural);TIERRA ESTELLA;Navarra;Comunidad Foral de Navarra
49229;Valdescorriel;131,0;61,73;>60 km;-9,09;-5,97;3,97;<1,000 (very small rural);BENAVENTE Y LOS VALLES;Zamora;Castilla y León
28124;Robledillo de la Jara;131,0;36,88;30-60 km;-15,53;11,49;35,05;<1,000 (very small rural);LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid
37049;Bermellar;131,0;83,11;>60 km;-19,53;0,76;-1,5;<1,000 (very small rural);VITIGUDINO;Salamanca;Castilla y León
44226;Torrelacárcel;131,0;76,93;>60 km;-20,66;-7,79;-7,75;<1,000 (very small rural);CUENCA DEL JILOCA;Teruel;Aragón
16097;Henarejos;131,0;60,3;>60 km;-24,26;-5,52;-4,38;<1,000 (very small rural);SERRANIA BAJA;Cuenca;Castilla-La Mancha
08280;Tavertet;131,0;35,93;30-60 km;-18,31;1,8;15,93;<1,000 (very small rural);OSONA;Barcelona;Cataluña/Catalunya
31113;Garde;131,0;61,81;>60 km;-12,94;-6,16;-4,38;<1,000 (very small rural);PIRINEOS;Navarra;Comunidad Foral de Navarra
03020;Balones;131,0;17,37;<=30 km;-20,99;9,84;-2,24;<1,000 (very small rural);MONTAÑA;Alacant/Alicante;Comunitat Valenciana
44266;Visiedo;131,0;92,71;>60 km;-8,78;-0,8;5,65;<1,000 (very small rural);HOYA DE TERUEL;Teruel;Aragón
25128;Llimiana;131,0;55,59;30-60 km;-22,4;9,15;-15,48;<1,000 (very small rural);PALLARS JUSSA;Lleida;Cataluña/Catalunya
26162;Valgañón;132,0;49,77;30-60 km;9,38;3,01;-3,65;<1,000 (very small rural);SIERRA RIOJA ALTA;La Rioja;La Rioja
40905;Cuevas de Provanco;132,0;70,08;>60 km;-10,53;-5,93;3,94;<1,000 (very small rural);SEPULVEDA;Segovia;Castilla y León
22229;Tolva;132,0;55,97;30-60 km;-20,62;2,44;4,76;<1,000 (very small rural);RIBARGORZA;Huesca;Aragón
22090;Colungo;132,0;41,55;30-60 km;-16,9;3,51;11,86;<1,000 (very small rural);SOMONTANO;Huesca;Aragón
25088;Estamariu;132,0;77,62;>60 km;0,81;8,4;2,33;<1,000 (very small rural);ALT URGELL;Lleida;Cataluña/Catalunya
37028;Almendra;132,0;53,97;30-60 km;-13,68;-10,83;-5,71;<1,000 (very small rural);VITIGUDINO;Salamanca;Castilla y León
16072;Castillo de Garcimuñoz;132,0;66,85;>60 km;-21,2;-7,91;3,12;<1,000 (very small rural);MANCHA ALTA;Cuenca;Castilla-La Mancha
08130;Montclar;132,0;33,43;30-60 km;8,04;5,43;-2,94;<1,000 (very small rural);BERGUEDA;Barcelona;Cataluña/Catalunya
37002;Agallas;132,0;86,71;>60 km;-5,56;-12,33;3,12;<1,000 (very small rural);CIUDAD RODRIGO;Salamanca;Castilla y León
34233;Villasarracino;132,0;47,32;30-60 km;-13,66;-3,5;-4,35;<1,000 (very small rural);CAMPOS;Palencia;Castilla y León
37381;La Zarza de Pumareda;133,0;79,23;>60 km;-3,18;-6,76;-3,62;<1,000 (very small rural);VITIGUDINO;Salamanca;Castilla y León
09361;Sargentes de la Lora;133,0;46,58;30-60 km;-20,83;0,88;15,65;<1,000 (very small rural);PARAMOS;Burgos;Castilla y León
50106;Los Fayos;133,0;75,02;>60 km;-11,11;-4,96;-0,75;<1,000 (very small rural);BORJA;Zaragoza;Aragón
50117;Gallocanta;133,0;90,81;>60 km;3,85;-16,88;3,91;<1,000 (very small rural);DAROCA;Zaragoza;Aragón
19074;Caspueñas;133,0;18,29;<=30 km;-20,72;39,76;14,66;<1,000 (very small rural);CAMPIÑA;Guadalajara;Castilla-La Mancha
37212;Navacarros;133,0;64,23;>60 km;-21,21;23,47;9,92;<1,000 (very small rural);LA SIERRA;Salamanca;Castilla y León
05012;Amavida;133,0;36,45;30-60 km;-20,11;-5,19;3,91;<1,000 (very small rural);AVILA;Ávila;Castilla y León
40092;Fuentidueña;133,0;54,42;30-60 km;18,49;-7,04;0,76;<1,000 (very small rural);SEPULVEDA;Segovia;Castilla y León
31187;Oiz;133,0;26,43;<=30 km;-12,16;9,09;0,76;<1,000 (very small rural);NORD OCCIDENTAL;Navarra;Comunidad Foral de Navarra
50003;Agón;133,0;46,08;30-60 km;-10,98;-7,53;-1,48;<1,000 (very small rural);BORJA;Zaragoza;Aragón
44042;Blancas;134,0;81,12;>60 km;-12,99;5,6;1,52;<1,000 (very small rural);CUENCA DEL JILOCA;Teruel;Aragón
09038;Barbadillo del Mercado;134,0;43,17;30-60 km;-20,37;0,7;-6,94;<1,000 (very small rural);DEMANDA;Burgos;Castilla y León
37012;Alconada;134,0;26,41;<=30 km;-4,19;-7,1;-6,94;<1,000 (very small rural);PEÑARANDA DE BRACAMONTE;Salamanca;Castilla y León
05183;Pedro-Rodríguez;134,0;32,68;30-60 km;-25,25;-3,57;-0,74;<1,000 (very small rural);AREVALO-MADRIGAL;Ávila;Castilla y León
03060;Quatretondeta;134,0;17,99;<=30 km;-4,39;-3,31;14,53;<1,000 (very small rural);MONTAÑA;Alacant/Alicante;Comunitat Valenciana
09345;Santa Cruz de la Salceda;134,0;84,79;>60 km;-19,19;-5,71;1,52;<1,000 (very small rural);LA RIBERA;Burgos;Castilla y León
13030;Caracuel de Calatrava;134,0;17,14;<=30 km;-16,07;-16,55;15,52;<1,000 (very small rural);CAMPO DE CALATRAVA;Ciudad Real;Castilla-La Mancha
25111;Guixers;134,0;49,06;30-60 km;4,48;-8,7;6,35;<1,000 (very small rural);SOLSONES;Lleida;Cataluña/Catalunya
34028;Báscones de Ojeda;134,0;77,33;>60 km;-10,24;-4,17;-2,9;<1,000 (very small rural);BOEDO-OJEDA;Palencia;Castilla y León
40183;San Miguel de Bernuy;134,0;57,63;30-60 km;-18,93;2,22;-2,9;<1,000 (very small rural);SEPULVEDA;Segovia;Castilla y León
18121;Lobras;134,0;30,59;30-60 km;-7,5;-12,16;3,08;<1,000 (very small rural);LAS ALPUJARRAS;Granada;Andalucía
05257;Villafranca de la Sierra;134,0;48,2;30-60 km;-18,99;6,82;-4,96;<1,000 (very small rural);BARCO AVILA-PIEDRAHITA;Ávila;Castilla y León
50109;El Frago;134,0;44,96;30-60 km;0,0;16,16;16,52;<1,000 (very small rural);EGEA DE LOS CABALLEROS;Zaragoza;Aragón
40054;Cerezo de Arriba;134,0;64,26;>60 km;-33,0;-2,9;0,0;<1,000 (very small rural);SEGOVIA;Segovia;Castilla y León
40199;Sotosalbos;135,0;23,72;<=30 km;-19,71;21,24;-1,46;<1,000 (very small rural);SEGOVIA;Segovia;Castilla y León
12083;Olocau del Rey;135,0;75,87;>60 km;-15,11;0,0;15,38;<1,000 (very small rural);ALTO MAESTRAZGO;Castelló/Castellón;Comunitat Valenciana
34067;Dehesa de Montejo;135,0;69,08;>60 km;-8,0;-6,62;6,3;<1,000 (very small rural);CERVERA;Palencia;Castilla y León
05232;La Serrada;135,0;12,4;<=30 km;1,74;20,72;0,75;<1,000 (very small rural);AVILA;Ávila;Castilla y León
37238;Pedrosillo el Ralo;135,0;15,03;<=30 km;-9,86;-3,17;10,66;<1,000 (very small rural);SALAMANCA;Salamanca;Castilla y León
49006;Algodre;135,0;18,28;<=30 km;-12,57;-6,9;0,0;<1,000 (very small rural);CAMPOS-PAN;Zamora;Castilla y León
33048;Pesoz;135,0;64,18;>60 km;-17,46;-3,42;-4,26;<1,000 (very small rural);VEGADEO;Asturias;Principado de Asturias
22142;Lascuarre;135,0;62,3;>60 km;-14,19;8,09;-8,16;<1,000 (very small rural);RIBARGORZA;Huesca;Aragón
44038;Belmonte de San José;135,0;98,4;>60 km;-12,4;8,85;9,76;<1,000 (very small rural);BAJO ARAGON;Teruel;Aragón
05235;Sinlabajos;135,0;48,99;30-60 km;-12,75;13,71;-4,26;<1,000 (very small rural);AREVALO-MADRIGAL;Ávila;Castilla y León
49112;Manzanal de los Infantes;135,0;51,15;30-60 km;-11,19;-2,34;8,0;<1,000 (very small rural);SANABRIA;Zamora;Castilla y León
26076;Hormilleja;135,0;23,06;<=30 km;-19,43;8,46;-4,26;<1,000 (very small rural);RIOJA ALTA;La Rioja;La Rioja
37176;Madroñal;135,0;64,13;>60 km;-9,88;-2,86;-0,74;<1,000 (very small rural);LA SIERRA;Salamanca;Castilla y León
44207;San Martín del Río;136,0;79,47;>60 km;-19,69;-7,43;-0,73;<1,000 (very small rural);CUENCA DEL JILOCA;Teruel;Aragón
22178;Pertusa;136,0;28,75;<=30 km;-2,56;17,27;5,43;<1,000 (very small rural);HOYA DE HUESCA;Huesca;Aragón
31102;Ezkurra;136,0;24,76;<=30 km;-8,88;-9,33;0,0;<1,000 (very small rural);NORD OCCIDENTAL;Navarra;Comunidad Foral de Navarra
31241;Urraul Alto;136,0;34,84;30-60 km;-22,99;6,77;-4,23;<1,000 (very small rural);PIRINEOS;Navarra;Comunidad Foral de Navarra
40044;Carrascal del Río;136,0;55,27;30-60 km;-8,48;2,04;-9,33;<1,000 (very small rural);SEPULVEDA;Segovia;Castilla y León
40026;Basardilla;136,0;19,14;<=30 km;-12,05;12,75;-19,05;<1,000 (very small rural);SEGOVIA;Segovia;Castilla y León
50218;Puebla de Albortón;136,0;32,5;30-60 km;1,67;4,17;8,8;<1,000 (very small rural);ZARAGOZA;Zaragoza;Aragón
34152;Revenga de Campos;136,0;31,5;30-60 km;-8,07;-2,65;-7,48;<1,000 (very small rural);CAMPOS;Palencia;Castilla y León
09140;Fuentenebro;136,0;75,99;>60 km;-19,75;19,05;-9,33;<1,000 (very small rural);LA RIBERA;Burgos;Castilla y León
50037;Atea;136,0;79,48;>60 km;13,28;-4,49;-8,72;<1,000 (very small rural);DAROCA;Zaragoza;Aragón
44094;Cuevas Labradas;136,0;87,08;>60 km;-6,67;4,58;-0,73;<1,000 (very small rural);HOYA DE TERUEL;Teruel;Aragón
34072;Frechilla;136,0;28,17;<=30 km;-19,7;-3,27;-8,11;<1,000 (very small rural);CAMPOS;Palencia;Castilla y León
17119;Palau de Santa Eulàlia;136,0;24,58;<=30 km;-7,69;16,84;22,52;<1,000 (very small rural);ALT EMPORDA;Girona;Cataluña/Catalunya
22105;Estopiñán del Castillo;136,0;42,21;30-60 km;-24,14;-4,76;13,33;<1,000 (very small rural);RIBARGORZA;Huesca;Aragón
47223;Villardefrades;136,0;40,08;30-60 km;-17,24;-8,38;-11,11;<1,000 (very small rural);TIERRA DE CAMPOS;Valladolid;Castilla y León
33078;Yernes y Tameza;136,0;21,48;<=30 km;-21,35;-8,57;6,25;<1,000 (very small rural);BELMONTE DE MIRANDA;Asturias;Principado de Asturias
16036;Boniches;136,0;40,74;30-60 km;-5,13;-3,47;-2,16;<1,000 (very small rural);SERRANIA BAJA;Cuenca;Castilla-La Mancha
24215;Villamol;136,0;45,74;30-60 km;-11,17;-7,41;-9,33;<1,000 (very small rural);SAHAGUN;León;Castilla y León
44206;San Agustín;137,0;50,11;30-60 km;-34,83;10,4;-0,72;<1,000 (very small rural);HOYA DE TERUEL;Teruel;Aragón
37369;Villaseco de los Gamitos;137,0;36,81;30-60 km;-17,06;-0,74;2,24;<1,000 (very small rural);LEDESMA;Salamanca;Castilla y León
24062;Cubillas de los Oteros;137,0;23,97;<=30 km;-3,8;-9,52;3,01;<1,000 (very small rural);ESLA-CAMPOS;León;Castilla y León
40192;Sauquillo de Cabezas;137,0;33,46;30-60 km;-21,13;-8,44;-2,84;<1,000 (very small rural);CUELLAR;Segovia;Castilla y León
43154;Torroja del Priorat;137,0;27,41;<=30 km;-12,87;-4,73;-2,84;<1,000 (very small rural);PRIORAT;Tarragona;Cataluña/Catalunya
42194;Valdemaluque;137,0;91,38;>60 km;-23,36;-6,92;-7,43;<1,000 (very small rural);BURGO DE OSMA;Soria;Castilla y León
19005;Alarilla;137,0;23,01;<=30 km;-11,59;-18,59;7,87;<1,000 (very small rural);ALCARRIA ALTA;Guadalajara;Castilla-La Mancha
22248;Vicién;137,0;9,68;<=30 km;1,68;5,17;12,3;<1,000 (very small rural);HOYA DE HUESCA;Huesca;Aragón
25224;Els Torms;137,0;28,73;<=30 km;-14,04;-3,97;-5,52;<1,000 (very small rural);GARRIGUES;Lleida;Cataluña/Catalunya
08257;Santa Maria de Miralles;137,0;33,78;30-60 km;-12,14;0,78;6,2;<1,000 (very small rural);ANOIA;Barcelona;Cataluña/Catalunya
24084;Izagre;137,0;45,6;30-60 km;-14,35;-13,79;-8,67;<1,000 (very small rural);ESLA-CAMPOS;León;Castilla y León
26074;Hervías;137,0;33,81;30-60 km;-19,73;-2,5;17,09;<1,000 (very small rural);RIOJA ALTA;La Rioja;La Rioja
04015;Alsodux;138,0;27,54;<=30 km;-13,73;-1,5;5,34;<1,000 (very small rural);RIO NACIMIENTO;Almería;Andalucía
09456;Villaquirán de los Infantes;138,0;30,51;30-60 km;-9,88;0,67;-8,61;<1,000 (very small rural);PISUERGA;Burgos;Castilla y León
43096;La Morera de Montsant;138,0;27,26;<=30 km;-3,66;3,82;-15,34;<1,000 (very small rural);PRIORAT;Tarragona;Cataluña/Catalunya
26027;Berceo;138,0;38,28;30-60 km;-7,78;-8,18;-5,48;<1,000 (very small rural);RIOJA ALTA;La Rioja;La Rioja
