Mun_Code,Mun,pop_1996_2012 (k=16),pop_1998_2014 (k=16),pop_1999_2015 (k=16),pop_2000_2016 (k=16),pop_2001_2017 (k=16),pop_2002_2018 (k=16),pop_2003_2019 (k=16),pop_2004_2020 (k=16),pop_2005_2021 (k=16),pop_2006_2022 (k=16),pop_2007_2023 (k=16),pop_2008_2024 (k=16)
1032,Lanciego/Lantziego,5.384615384615385,5.5813953488372094,5.763239875389408,4.447852760736196,2.90519877675841,0.4518072289156626,6.635802469135803,10.26438569206843,4.848484848484849,7.578008915304606,3.056768558951965,0.29282576866764276
1033,Lapuebla de Labarca,-1.5098722415795587,-0.3472222222222222,-1.3761467889908259,-1.5028901734104045,-0.34802784222737815,-2.280501710376283,0.0,2.0047169811320753,0.468384074941452,3.32541567695962,-1.9274376417233559,-5.604395604395605
1034,Leza,19.78021978021978,20.348837209302324,10.204081632653061,1.9230769230769231,0.0,-6.220095693779904,-3.3333333333333335,-4.090909090909091,-4.782608695652174,-2.2522522522522523,-4.3478260869565215,-7.079646017699115
1036,Laudio/Llodio,-7.105910711595439,-6.428353813344166,-6.7848410757946205,-5.441329179646937,-5.404559444937139,-4.315147692631136,-4.0750357691696255,-3.220981785161049,-3.3488971180164224,-3.0955731139733738,-2.609121052345491,-1.608667104399212
1037,Arraia-Maeztu,8.04093567251462,3.1791907514450863,0.0,3.4383954154727796,1.3986013986013985,-2.1828103683492497,-1.6260162601626018,-0.4076086956521739,8.991825613079019,10.43956043956044,13.09192200557103,16.265912305516267
1039,Moreda de Álava/Moreda Araba,-13.074204946996467,-18.33910034602076,-20.205479452054796,-21.03448275862069,-19.58041958041958,-20.209059233449477,-21.071428571428573,-23.55072463768116,-25.357142857142854,-21.16788321167883,-24.363636363636363,-19.475655430711612
1041,Navaridas,-3.0837004405286343,-1.3824884792626728,7.441860465116279,8.133971291866029,4.147465437788019,-5.0,-3.3816425120772946,-6.730769230769231,-6.190476190476191,-5.213270142180095,-9.63302752293578,-12.785388127853881
1042,Okondo,50.25974025974026,42.96296296296296,39.10950661853189,40.74519230769231,35.24590163934426,27.27272727272727,23.236514522821576,19.8207171314741,17.832512315270936,15.01937984496124,12.593984962406015,10.966542750929369
1043,Oyón-Oion,47.41302408563782,46.838824577025825,45.2318460192476,42.86941580756014,38.62126245847176,35.36977491961415,32.05928237129485,27.333831217326367,20.905553590378492,16.353704335950837,12.972793629727935,10.061270557884553
1044,Peñacerrada-Urizaharra,11.553784860557768,10.699588477366255,4.651162790697675,7.171314741035857,6.451612903225806,2.3904382470119523,-1.509433962264151,-0.38022813688212925,16.342412451361866,19.230769230769234,19.367588932806324,11.439114391143912
1046,Erriberagoitia/Ribera Alta,54.296875,44.98069498069498,50.09708737864078,37.20073664825046,36.80297397769517,44.44444444444444,37.96133567662566,34.82758620689655,40.955631399317404,36.21262458471761,21.2298682284041,19.858156028368796
1047,Ribera Baja/Erriberabeitia,186.4516129032258,172.14428857715433,175.65922920892493,127.01342281879195,103.10192023633678,88.73626373626374,57.71028037383178,43.16770186335403,37.16216216216216,28.96174863387978,25.92920353982301,22.6768968456948
1049,Añana,-18.226600985221676,-10.81081081081081,-16.48936170212766,-16.315789473684212,-17.894736842105264,-20.94240837696335,-15.675675675675677,-19.45945945945946,-16.216216216216218,-14.285714285714285,-13.812154696132598,-19.318181818181817
1051,Agurain/Salvatierra,31.138040042149633,27.76057791537668,26.773455377574372,24.190333831589435,26.129518072289155,24.054388133498144,25.173095944609297,22.998046875,22.122389509470615,20.203936447711644,15.384615384615385,11.387208297320656
1052,Samaniego,8.524590163934425,-4.918032786885246,-3.9215686274509802,-2.8846153846153846,1.2539184952978055,2.572347266881029,-0.31545741324921134,-1.2539184952978055,-0.6451612903225806,0.974025974025974,-2.5559105431309903,-11.854103343465045
1053,San Millán/Donemiliaga,4.052098408104197,3.7142857142857144,6.020558002936858,4.063860667634253,-0.42134831460674155,1.8678160919540232,4.37956204379562,0.0,-0.6934812760055479,0.27932960893854747,-2.4193548387096775,0.6993006993006993
1054,Urkabustaiz,61.48325358851675,55.66382460414129,54.761904761904766,53.73134328358209,51.653363740022805,48.44444444444444,49.5092693565976,44.676409185803756,41.54154154154154,34.35114503816794,25.679228746713413,26.143226919758412
1055,Valdegovía/Gaubea,20.838052095130237,15.848214285714285,9.513513513513514,9.257265877287406,5.063291139240507,-0.2014098690835851,-1.3861386138613863,-5.736137667304015,-1.9626168224299065,1.9516728624535316,-4.136690647482014,-6.620209059233449
1056,Harana/Valle de Arana,-24.043715846994534,-27.6536312849162,-31.444759206798867,-31.896551724137932,-32.36151603498542,-32.047477744807125,-34.226190476190474,-33.73860182370821,-33.13609467455622,-31.30699088145897,-30.031948881789138,-31.189710610932476
1057,Villabuena de Álava/Eskuernaga,-7.536231884057972,-7.964601769911504,-8.928571428571429,-12.835820895522387,-9.90990990990991,-12.316715542521994,-11.904761904761903,-14.641744548286603,-10.869565217391305,-10.461538461538462,-9.235668789808917,-8.517350157728707
1058,Legutio,34.40122044241038,28.625377643504528,28.732183045761438,26.870007262164126,28.296507483962934,31.805359661495064,30.721220527045766,31.665524331734062,32.95530353569046,32.95978905735003,29.048519218651542,30.049875311720697
1059,Vitoria-Gasteiz,13.064686277621664,11.802223279313896,12.324893854131169,12.548882488797283,12.824917086184687,12.611741311519864,12.773171725858539,13.542123002923532,11.74577244028434,11.470857062504395,11.504941520977498,10.964955673034321
1060,Yécora/Iekora,12.204724409448819,2.380952380952381,3.501945525291829,1.509433962264151,0.0,2.6717557251908395,5.098039215686274,1.5037593984962405,-4.659498207885305,-13.636363636363635,-15.017064846416384,-11.37123745819398
1061,Zalduondo,36.029411764705884,40.15151515151515,39.00709219858156,36.231884057971016,36.69064748201439,30.985915492957744,25.34246575342466,14.19753086419753,13.609467455621301,10.795454545454545,5.9459459459459465,5.434782608695652
1062,Zambrana,20.448179271708682,13.934426229508196,9.72972972972973,9.340659340659341,-0.5194805194805194,6.666666666666667,16.477272727272727,15.23545706371191,17.71117166212534,17.403314917127073,17.22222222222222,23.463687150837988
